t,norm,slow
9294,880.4154052734,828.1745605469
9295,880.4154052734,828.3354492188
9296,880.4154052734,828.4962768555
9297,880.4154052734,828.6571044922
9298,880.4154052734,828.8179321289
9299,880.4154052734,828.9787597656
9300,880.4154052734,829.1395874023
9301,880.4154052734,829.3004150391
9302,880.4154052734,829.3778686523
9303,880.4154052734,829.4553222656
9304,880.4154052734,829.5327758789
9305,880.4154052734,829.6101684570
9306,880.4154052734,829.6876220703
9307,880.4154052734,829.7650756836
9308,880.4154052734,829.8425292969
9309,880.4154052734,829.9199218750
9310,880.4154052734,829.9973754883
9311,880.4154052734,830.0748291016
9312,880.4154052734,830.1522827148
9313,880.4154052734,830.2296752930
9314,880.4154052734,830.3071289063
9315,880.4154052734,830.3845825195
9316,880.4154052734,830.4620361328
9317,880.4154052734,830.5394287109
9318,880.4154052734,830.6168823242
9319,880.4154052734,830.6943359375
9320,880.4154052734,830.7717895508
9321,880.4154052734,830.8491821289
9322,880.4154052734,830.9266357422
9323,880.4154052734,831.0040893555
9324,880.4154052734,831.0815429688
9325,880.4154052734,831.1589355469
9326,880.4154052734,831.2363891602
9327,880.4154052734,831.3138427734
9328,880.4154052734,831.3912963867
9329,880.4154052734,831.4686889648
9330,880.4154052734,831.5461425781
9331,880.4154052734,831.6235961914
9332,880.4154052734,831.7010498047
9333,880.4154052734,831.7784423828
9334,880.4154052734,831.8558959961
9335,880.4154052734,831.9333496094
9336,880.4154052734,832.0108032227
9337,880.4154052734,832.0881958008
9338,880.4154052734,832.1656494141
9339,880.4154052734,832.2431030273
9340,880.4154052734,832.3205566406
9341,880.4154052734,832.3979492188
9342,880.4154052734,832.4754028320
9343,880.4154052734,832.5528564453
9344,880.4154052734,832.6303100586
9345,880.4154052734,832.7077026367
9346,880.4154052734,832.7851562500
9347,880.4154052734,832.8626098633
9348,880.4154052734,832.9400634766
9349,880.4154052734,833.0174560547
9350,880.4154052734,833.0949096680
9351,880.4154052734,833.1723632813
9352,880.4154052734,833.2498168945
9353,880.4154052734,833.3272094727
9354,880.4154052734,833.3987426758
9355,880.4154052734,833.4702148438
9356,880.4154052734,833.5416870117
9357,880.4154052734,833.6131591797
9358,880.4154052734,833.6846313477
9359,880.4154052734,833.7561035156
9360,880.4154052734,833.8276367188
9361,880.4154052734,833.8991088867
9362,880.4154052734,833.9705810547
9363,880.4154052734,834.0420532227
9364,880.4154052734,834.1135253906
9365,880.4154052734,834.1850585938
9366,880.4154052734,834.2565307617
9367,880.4154052734,834.3280029297
9368,880.4154052734,834.3994750977
9369,880.4154052734,834.4709472656
9370,880.4154052734,834.5424804688
9371,880.4154052734,834.6139526367
9372,880.4154052734,834.6854248047
9373,880.4154052734,834.7568969727
9374,880.4154052734,834.8283691406
9375,880.4154052734,834.8999023438
9376,880.4154052734,834.9713745117
9377,880.4154052734,835.0428466797
9378,880.4154052734,835.1143188477
9379,880.4154052734,835.1857910156
9380,880.4154052734,835.2572631836
9381,880.4154052734,835.3287963867
9382,880.4154052734,835.4002685547
9383,880.4154052734,835.4717407227
9384,880.4154052734,835.5432128906
9385,880.4154052734,835.6146850586
9386,880.4154052734,835.6862182617
9387,880.4154052734,835.7576904297
9388,880.4154052734,835.8291625977
9389,880.4154052734,835.9006347656
9390,880.4154052734,835.9721069336
9391,880.4154052734,836.0435791016
9392,880.4154052734,836.1151123047
9393,880.4154052734,836.1865844727
9394,880.4154052734,836.2580566406
9395,880.4154052734,836.3295288086
9396,880.4154052734,836.4010009766
9397,880.4154052734,836.4725341797
9398,880.4154052734,836.5440063477
9399,880.4154052734,836.6154785156
9400,880.4154052734,836.6869506836
9401,880.4154052734,836.7584228516
9402,880.4154052734,836.8299560547
9403,880.4154052734,836.9014282227
9404,880.4154052734,836.9729003906
9405,880.4154052734,837.0443725586
9406,880.4154052734,837.1158447266
9407,880.4154052734,837.1873779297
9408,880.4154052734,837.2588500977
9409,880.4154052734,837.3303222656
9410,880.4154052734,837.4017944336
9411,880.4154052734,837.4732666016
9412,880.4154052734,837.5447387695
9413,880.4154052734,837.6162719727
9414,880.4154052734,837.6877441406
9415,880.4154052734,837.7592163086
9416,880.4154052734,837.8306884766
9417,880.4154052734,837.9021606445
9418,880.4154052734,837.9736938477
9419,880.4154052734,838.0451660156
9420,880.4154052734,838.1166381836
9421,880.4154052734,838.1881103516
9422,880.4154052734,838.2595825195
9423,880.4154052734,838.3310546875
9424,880.4154052734,838.4025878906
9425,880.4154052734,838.4740600586
9426,880.4154052734,838.5455322266
9427,880.4154052734,838.6170043945
9428,880.4154052734,838.6884765625
9429,880.4154052734,838.7600097656
9430,880.4154052734,838.8314819336
9431,880.4154052734,838.9029541016
9432,880.4154052734,838.9744262695
9433,880.4154052734,839.0458984375
9434,880.4154052734,839.1174316406
9435,880.4154052734,839.1889038086
9436,880.4154052734,839.2603759766
9437,880.4154052734,839.3318481445
9438,880.4154052734,839.4033203125
9439,880.4154052734,839.4748535156
9440,880.4154052734,839.5284423828
9441,880.4154052734,839.5820312500
9442,880.4154052734,839.6356811523
9443,880.4154052734,839.6892700195
9444,880.4154052734,839.7428588867
9445,880.4154052734,839.7965087891
9446,880.4154052734,839.8500976563
9447,880.4154052734,839.9036865234
9448,880.4154052734,839.9573364258
9449,880.4154052734,840.0109252930
9450,880.4154052734,840.0645751953
9451,880.4154052734,840.1181640625
9452,880.4154052734,840.1717529297
9453,880.4154052734,840.2254028320
9454,880.4154052734,840.2789916992
9455,880.4154052734,840.3326416016
9456,880.4154052734,840.3862304688
9457,880.4154052734,840.4458007813
9458,880.4154052734,840.5053710938
9459,880.4154052734,840.5649414063
9460,880.4154052734,840.6245117188
9461,880.4154052734,840.6840820313
9462,880.4154052734,840.7436523438
9463,880.4154052734,840.8032226563
9464,880.4154052734,840.8627929688
9465,880.4154052734,840.9223632813
9466,880.4154052734,840.9819335938
9467,880.4154052734,841.0415039063
9468,880.4154052734,841.1010742188
9469,880.4154052734,841.1606445313
9470,880.4154052734,841.2202148438
9471,880.4154052734,841.2797851563
9472,880.4154052734,841.3393554688
9473,880.4154052734,841.3989257813
9474,880.4154052734,841.4525146484
9475,880.4154052734,841.5061645508
9476,880.4154052734,841.5597534180
9477,880.4154052734,841.6133422852
9478,880.4154052734,841.6669921875
9479,880.4154052734,841.7205810547
9480,880.4154052734,841.7741699219
9481,880.4154052734,841.8278198242
9482,880.4154052734,841.8814086914
9483,880.4154052734,841.9350585938
9484,880.4154052734,841.9886474609
9485,880.4154052734,842.0422363281
9486,880.4154052734,842.0958862305
9487,880.4154052734,842.1494750977
9488,880.4154052734,842.2031250000
9489,880.4154052734,842.2567138672
9490,880.4154052734,842.3103027344
9491,880.4154052734,842.3639526367
9492,880.4154052734,842.4175415039
9493,880.4154052734,842.4711303711
9494,880.4154052734,842.5247802734
9495,880.4154052734,842.5783691406
9496,880.4154052734,842.6319580078
9497,880.4154052734,842.6856079102
9498,880.4154052734,842.7391967773
9499,880.4154052734,842.7928466797
9500,880.4154052734,842.8464355469
9501,880.4154052734,842.9000244141
9502,880.4154052734,842.9536743164
9503,880.4154052734,843.0072631836
9504,880.4154052734,843.0609130859
9505,880.4154052734,843.1145019531
9506,880.4154052734,843.1680908203
9507,880.4154052734,843.2217407227
9508,880.4154052734,843.2813110352
9509,880.4154052734,843.3408813477
9510,880.4154052734,843.4004516602
9511,880.4154052734,843.4600219727
9512,880.4154052734,843.5195922852
9513,880.4154052734,843.5791625977
9514,880.4154052734,843.6387329102
9515,880.4154052734,843.6983032227
9516,880.4154052734,843.7578735352
9517,880.4154052734,843.8174438477
9518,880.4154052734,843.8770141602
9519,880.4154052734,843.9365844727
9520,880.4154052734,843.9961547852
9521,880.4154052734,844.0557250977
9522,880.4154052734,844.1152954102
9523,880.4154052734,844.1748657227
9524,880.4154052734,844.2344360352
9525,880.4154052734,844.2940063477
9526,880.4154052734,844.3773803711
9527,880.4154052734,844.4607543945
9528,880.4154052734,844.5441894531
9529,880.4154052734,844.6275634766
9530,880.4154052734,844.7109375000
9531,880.4154052734,844.7943725586
9532,880.4154052734,844.8777465820
9533,880.4154052734,844.9611816406
9534,880.4154052734,845.0445556641
9535,880.4154052734,845.1279296875
9536,880.4154052734,845.2113647461
9537,880.4154052734,845.2947387695
9538,880.4154052734,845.3781738281
9539,880.4154052734,845.4615478516
9540,880.4154052734,845.5449218750
9541,880.4154052734,845.6283569336
9542,880.4154052734,845.7117309570
9543,880.4154052734,845.7951049805
9544,880.4154052734,845.8785400391
9545,880.4154052734,845.9619140625
9546,880.4154052734,846.0452880859
9547,880.4154052734,846.1287231445
9548,880.4154052734,846.2120971680
9549,880.4154052734,846.2955322266
9550,880.4154052734,846.3789062500
9551,880.4154052734,846.4622802734
9552,880.4154052734,846.5457153320
9553,880.4154052734,846.6290893555
9554,880.4154052734,846.7125244141
9555,880.4154052734,846.7958984375
9556,880.4154052734,846.8792724609
9557,880.4154052734,846.9627075195
9558,880.4154052734,847.0460815430
9559,880.4154052734,847.1294555664
9560,880.4154052734,847.2128906250
9561,880.4154052734,847.2962646484
9562,880.4154052734,847.3796386719
9563,880.4154052734,847.4630737305
9564,880.4154052734,847.5464477539
9565,880.4154052734,847.6298828125
9566,880.4154052734,847.7132568359
9567,880.4154052734,847.7966308594
9568,880.4154052734,847.8800659180
9569,880.4154052734,847.9634399414
9570,880.4154052734,848.0468750000
9571,880.4154052734,848.1302490234
9572,880.4154052734,848.2136230469
9573,880.4154052734,848.2970581055
9574,880.4154052734,848.3804321289
9575,880.4154052734,848.4638061523
9576,880.4154052734,848.5472412109
9577,880.4154052734,848.6306152344
9578,880.4154052734,848.7139892578
9579,880.4154052734,848.7974243164
9580,880.4154052734,848.8807983398
9581,880.4154052734,848.9642333984
9582,880.4154052734,849.0476074219
9583,880.4154052734,849.1309814453
9584,880.4154052734,849.2144165039
9585,880.4154052734,849.2977905273
9586,880.4154052734,849.3812255859
9587,880.4154052734,849.4645996094
9588,880.4154052734,849.5479736328
9589,880.4154052734,849.6314086914
9590,880.4154052734,849.7147827148
9591,880.4154052734,849.7981567383
9592,880.4154052734,849.8815917969
9593,880.4154052734,849.9649658203
9594,880.4154052734,850.0483398438
9595,880.4154052734,850.1317749023
9596,880.4154052734,850.2151489258
9597,880.4154052734,850.2985839844
9598,880.4154052734,850.3819580078
9599,880.4154052734,850.4653320313
9600,880.4154052734,850.5487670898
9601,880.4154052734,850.6321411133
9602,880.4154052734,850.7155761719
9603,880.4154052734,850.7989501953
9604,880.4154052734,850.8823242188
9605,880.4154052734,850.9657592773
9606,880.4154052734,851.0491333008
9607,880.4154052734,851.1325073242
9608,880.4154052734,851.2159423828
9609,880.4154052734,851.2993164063
9610,880.4154052734,851.3826904297
9611,880.4154052734,851.4661254883
9612,880.4154052734,851.5614013672
9613,880.4154052734,851.6567382813
9614,880.4154052734,851.7520751953
9615,880.4154052734,851.8473510742
9616,880.4154052734,851.9426879883
9617,880.4154052734,852.0380249023
9618,880.4154052734,852.1333007813
9619,880.4154052734,852.2286376953
9620,880.4154052734,852.3239746094
9621,880.4154052734,852.4192504883
9622,880.4154052734,852.5145874023
9623,880.4154052734,852.6098632813
9624,880.4154052734,852.7052001953
9625,880.4154052734,852.8005371094
9626,880.4154052734,852.8958129883
9627,880.4154052734,852.9911499023
9628,880.4154052734,853.0864257813
9629,880.4154052734,853.1877441406
9630,880.4154052734,853.2890014648
9631,880.4154052734,853.3902587891
9632,880.4154052734,853.4915161133
9633,880.4154052734,853.5927734375
9634,880.4154052734,853.6940307617
9635,880.4154052734,853.7952880859
9636,880.4154052734,853.8966064453
9637,880.4154052734,853.9978637695
9638,880.4154052734,854.0991210938
9639,880.4154052734,854.2003784180
9640,880.4154052734,854.3016357422
9641,880.4154052734,854.4028930664
9642,880.4154052734,854.5041503906
9643,880.4154052734,854.6054077148
9644,880.4154052734,854.7066650391
9645,880.4154052734,854.8079833984
9646,880.4154052734,854.9032592773
9647,880.4154052734,854.9985961914
9648,880.4154052734,855.0938720703
9649,880.4154052734,855.1892089844
9650,880.4154052734,855.2844848633
9651,880.4154052734,855.3798217773
9652,880.4154052734,855.4750976563
9653,880.4154052734,855.5704345703
9654,880.4154052734,855.6657104492
9655,880.4154052734,855.7610473633
9656,880.4154052734,855.8563232422
9657,880.4154052734,855.9516601563
9658,880.4154052734,856.0469360352
9659,880.4154052734,856.1422729492
9660,880.4154052734,856.2375488281
9661,880.4154052734,856.3328857422
9662,880.4154052734,856.4281616211
9663,880.4154052734,856.5234985352
9664,880.4154052734,856.6187744141
9665,880.4154052734,856.7141113281
9666,880.4154052734,856.8094482422
9667,880.4154052734,856.9047241211
9668,880.4154052734,857.0000610352
9669,880.4154052734,857.0953369141
9670,880.4154052734,857.1906738281
9671,880.4154052734,857.2860107422
9672,880.4154052734,857.3812866211
9673,880.4154052734,857.4766235352
9674,880.4154052734,857.5719604492
9675,880.4154052734,857.6672363281
9676,880.4154052734,857.7625732422
9677,880.4154052734,857.8579101563
9678,880.4154052734,857.9531860352
9679,880.4154052734,858.0485229492
9680,880.4154052734,858.1497802734
9681,880.4154052734,858.2510375977
9682,880.4154052734,858.3522949219
9683,880.4154052734,858.4535522461
9684,880.4154052734,858.5548095703
9685,880.4154052734,858.6561279297
9686,880.4154052734,858.7573852539
9687,880.4154052734,858.8586425781
9688,880.4154052734,858.9598999023
9689,880.4154052734,859.0611572266
9690,880.4154052734,859.1624145508
9691,880.4154052734,859.2636718750
9692,880.4154052734,859.3649291992
9693,880.4154052734,859.4661865234
9694,880.4154052734,859.5675048828
9695,880.4154052734,859.6687622070
9696,880.4154052734,859.7700195313
9697,880.4154052734,859.8712768555
9698,880.4154052734,859.9904174805
9699,880.4154052734,860.1095581055
9700,880.4154052734,860.2286987305
9701,880.4154052734,860.3478393555
9702,880.4154052734,860.4669799805
9703,880.4154052734,860.5861206055
9704,880.4154052734,860.7052612305
9705,880.4154052734,860.8244018555
9706,880.4154052734,860.9435424805
9707,880.4154052734,861.0626831055
9708,880.4154052734,861.1818237305
9709,880.4154052734,861.3009643555
9710,880.4154052734,861.4201049805
9711,880.4154052734,861.5392456055
9712,880.4154052734,861.6583862305
9713,880.4154052734,861.7775268555
9714,880.4154052734,861.8966674805
9715,880.4154052734,862.0217285156
9716,880.4154052734,862.1468505859
9717,880.4154052734,862.2719726563
9718,880.4154052734,862.3970336914
9719,880.4154052734,862.5220947266
9720,880.4154052734,862.6472167969
9721,880.4154052734,862.7723388672
9722,880.4154052734,862.8973999023
9723,880.4154052734,863.0224609375
9724,880.4154052734,863.1475830078
9725,880.4154052734,863.2727050781
9726,880.4154052734,863.3977661133
9727,880.4154052734,863.5228271484
9728,880.4154052734,863.6479492188
9729,880.4154052734,863.7730712891
9730,880.4154052734,863.8981323242
9731,880.4154052734,864.0231933594
9732,880.4154052734,864.1423339844
9733,880.4154052734,864.2614746094
9734,880.4154052734,864.3806152344
9735,880.4154052734,864.4997558594
9736,880.4154052734,864.6188964844
9737,880.4154052734,864.7380371094
9738,880.4154052734,864.8571777344
9739,880.4154052734,864.9763183594
9740,880.4154052734,865.0954589844
9741,880.4154052734,865.2145996094
9742,880.4154052734,865.3337402344
9743,880.4154052734,865.4528808594
9744,880.4154052734,865.5720214844
9745,880.4154052734,865.6911621094
9746,880.4154052734,865.8103027344
9747,880.4154052734,865.9294433594
9748,880.4154052734,866.0485839844
9749,880.4154052734,866.1737060547
9750,880.4154052734,866.2988281250
9751,880.4154052734,866.4238891602
9752,880.4154052734,866.5489501953
9753,880.4154052734,866.6740722656
9754,880.4154052734,866.7991943359
9755,880.4154052734,866.9242553711
9756,880.4154052734,867.0493164063
